seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,viable_CRPs,server_accuracy,attacker_accuracy
3,64,2,1000000,200,100,0.95,LR,LR,17200,0.08,0.135
3,64,2,1000000,200,100,0.95,LR,LR,17400,0.26,0.27
3,64,2,1000000,200,100,0.95,LR,LR,17600,0.36,0.435
3,64,2,1000000,200,100,0.95,LR,LR,17800,0.08,0.08
3,64,2,1000000,200,100,0.95,LR,LR,18000,0.01,0.82
3,64,2,1000000,200,100,0.95,LR,LR,18200,0.18,0.275
3,64,2,1000000,200,100,0.95,LR,LR,18400,0.27,0.53
3,64,2,1000000,200,100,0.95,LR,LR,18600,0.155,0.41
3,64,2,1000000,200,100,0.95,LR,LR,18800,0.435,0.495
3,64,2,1000000,200,100,0.95,LR,LR,19000,0.345,0.355
3,64,2,1000000,200,100,0.95,LR,LR,19200,0.04,0.04
3,64,2,1000000,200,100,0.95,LR,LR,19400,0.185,0.275
3,64,2,1000000,200,100,0.95,LR,LR,19600,0.095,0.39
3,64,2,1000000,200,100,0.95,LR,LR,19800,0.2,0.295
3,64,2,1000000,200,100,0.95,LR,LR,20000,0.63,0.535
3,64,2,1000000,200,100,0.95,LR,LR,20200,0.075,0.225
3,64,2,1000000,200,100,0.95,LR,LR,20400,0.055,0.25
3,64,2,1000000,200,100,0.95,LR,LR,20600,0.25,0.265
3,64,2,1000000,200,100,0.95,LR,LR,20800,0.53,0.54
3,64,2,1000000,200,100,0.95,LR,LR,21000,0.475,0.475
3,64,2,1000000,200,100,0.95,LR,LR,21200,0.19,0.28
3,64,2,1000000,200,100,0.95,LR,LR,21400,0.285,0.46
3,64,2,1000000,200,100,0.95,LR,LR,21600,0.0,0.015
3,64,2,1000000,200,100,0.95,LR,LR,21800,0.0,0.015
3,64,2,1000000,200,100,0.95,LR,LR,22000,0.01,0.06
3,64,2,1000000,200,100,0.95,LR,LR,22200,0.155,0.97
4,64,2,1000000,200,100,0.95,LR,LR,400,0.0,0.495
4,64,2,1000000,200,100,0.95,LR,LR,600,0.0,0.055
4,64,2,1000000,200,100,0.95,LR,LR,800,0.0,0.8
4,64,2,1000000,200,100,0.95,LR,LR,1000,0.0,0.865
4,64,2,1000000,200,100,0.95,LR,LR,1200,0.0,0.25
4,64,2,1000000,200,100,0.95,LR,LR,1400,0.0,0.085
4,64,2,1000000,200,100,0.95,LR,LR,1600,0.0,0.29
4,64,2,1000000,200,100,0.95,LR,LR,1800,0.0,0.375
4,64,2,1000000,200,100,0.95,LR,LR,2000,0.0,0.17
4,64,2,1000000,200,100,0.95,LR,LR,2200,0.0,0.675
4,64,2,1000000,200,100,0.95,LR,LR,2400,0.0,0.6
4,64,2,1000000,200,100,0.95,LR,LR,2600,0.0,0.675
4,64,2,1000000,200,100,0.95,LR,LR,2800,0.005,0.545
4,64,2,1000000,200,100,0.95,LR,LR,3000,0.0,0.775
4,64,2,1000000,200,100,0.95,LR,LR,3200,0.01,0.055
4,64,2,1000000,200,100,0.95,LR,LR,3400,0.0,0.64
4,64,2,1000000,200,100,0.95,LR,LR,3600,0.015,0.045
4,64,2,1000000,200,100,0.95,LR,LR,3800,0.0,0.615
4,64,2,1000000,200,100,0.95,LR,LR,4000,0.02,0.15
4,64,2,1000000,200,100,0.95,LR,LR,4200,0.06,0.11
4,64,2,1000000,200,100,0.95,LR,LR,4400,0.0,0.77
4,64,2,1000000,200,100,0.95,LR,LR,4600,0.01,0.355
4,64,2,1000000,200,100,0.95,LR,LR,4800,0.005,0.62
4,64,2,1000000,200,100,0.95,LR,LR,5000,0.005,0.68
4,64,2,1000000,200,100,0.95,LR,LR,5200,0.045,0.795
4,64,2,1000000,200,100,0.95,LR,LR,5400,0.0,0.59
4,64,2,1000000,200,100,0.95,LR,LR,5600,0.07,0.22
4,64,2,1000000,200,100,0.95,LR,LR,5800,0.04,0.15
4,64,2,1000000,200,100,0.95,LR,LR,6000,0.0,0.92
4,64,2,1000000,200,100,0.95,LR,LR,6200,0.005,0.98
5,64,2,1000000,200,100,0.95,LR,LR,400,0.14,0.435
5,64,2,1000000,200,100,0.95,LR,LR,600,0.16,0.455
5,64,2,1000000,200,100,0.95,LR,LR,800,0.385,0.92
5,64,2,1000000,200,100,0.95,LR,LR,1000,0.235,0.93
5,64,2,1000000,200,100,0.95,LR,LR,1200,0.32,0.545
5,64,2,1000000,200,100,0.95,LR,LR,1400,0.005,0.115
5,64,2,1000000,200,100,0.95,LR,LR,1600,0.135,0.16
5,64,2,1000000,200,100,0.95,LR,LR,1800,0.005,0.115
5,64,2,1000000,200,100,0.95,LR,LR,2000,0.045,0.31
5,64,2,1000000,200,100,0.95,LR,LR,2200,0.135,0.59
5,64,2,1000000,200,100,0.95,LR,LR,2400,0.06,0.6
5,64,2,1000000,200,100,0.95,LR,LR,2600,0.06,0.475
5,64,2,1000000,200,100,0.95,LR,LR,2800,0.04,0.065
5,64,2,1000000,200,100,0.95,LR,LR,3000,0.035,0.35
5,64,2,1000000,200,100,0.95,LR,LR,3200,0.065,0.235
5,64,2,1000000,200,100,0.95,LR,LR,3400,0.01,0.06
5,64,2,1000000,200,100,0.95,LR,LR,3600,0.03,0.56
5,64,2,1000000,200,100,0.95,LR,LR,3800,0.08,0.195
5,64,2,1000000,200,100,0.95,LR,LR,4000,0.02,0.05
5,64,2,1000000,200,100,0.95,LR,LR,4200,0.08,0.595
5,64,2,1000000,200,100,0.95,LR,LR,4400,0.125,0.535
5,64,2,1000000,200,100,0.95,LR,LR,4600,0.04,0.095
5,64,2,1000000,200,100,0.95,LR,LR,4800,0.01,0.33
5,64,2,1000000,200,100,0.95,LR,LR,5000,0.085,0.085
5,64,2,1000000,200,100,0.95,LR,LR,5200,0.12,0.86
5,64,2,1000000,200,100,0.95,LR,LR,5400,0.165,0.445
5,64,2,1000000,200,100,0.95,LR,LR,5600,0.01,0.985
6,64,2,1000000,200,100,0.95,LR,LR,400,0.0,0.26
6,64,2,1000000,200,100,0.95,LR,LR,600,0.0,0.635
6,64,2,1000000,200,100,0.95,LR,LR,800,0.0,0.58
6,64,2,1000000,200,100,0.95,LR,LR,1000,0.0,0.53
6,64,2,1000000,200,100,0.95,LR,LR,1200,0.0,0.18
6,64,2,1000000,200,100,0.95,LR,LR,1400,0.0,0.68
6,64,2,1000000,200,100,0.95,LR,LR,1600,0.0,0.53
6,64,2,1000000,200,100,0.95,LR,LR,1800,0.0,0.15
6,64,2,1000000,200,100,0.95,LR,LR,2000,0.0,0.175
6,64,2,1000000,200,100,0.95,LR,LR,2200,0.0,0.78
6,64,2,1000000,200,100,0.95,LR,LR,2400,0.0,0.145
6,64,2,1000000,200,100,0.95,LR,LR,2600,0.0,0.415
6,64,2,1000000,200,100,0.95,LR,LR,2800,0.0,0.445
6,64,2,1000000,200,100,0.95,LR,LR,3000,0.0,0.88
